0,0,neutral,0.5,0
0.068269231,0.510897436,postive,0.25,1
0.166041667,0.363541667,postive,0.75,1
0.080345118,0.320749158,postive,0,1
0.195408163,0.583503401,postive,0.25,1
-0.066666667,0.49375,negative,0.25,-1
-0.0953125,0.35,negative,0,-1
0.398214286,0.516964286,postive,0.25,1
0.211111111,0.477777778,postive,1,1
0.225,0.275,postive,1,1
0.09484127,0.502077498,postive,0.5,1
0.261666667,0.788333333,postive,0.75,1
0.026312576,0.578693529,postive,0.25,1
0.35,0.3125,postive,0.25,1
0.175,0.54,postive,0.25,1
0.144308036,0.515401786,postive,0.25,1
0.325,0.725,postive,0.25,1
-0.025,0.35,negative,0,-1
-0.007037037,0.287037037,negative,0.5,-1
0.0165625,0.654375,postive,0.25,1
0.008333333,0.471759259,postive,0.25,1
0.1,0.7,postive,1,1
0.25,0.55,postive,0.5,1
0.0375,0.2875,postive,0.75,1
0.25,0.7,postive,0.25,1
0.266666667,0.3,postive,0.5,1
0.23531746,0.452777778,postive,0.25,1
0.198611111,0.587962963,postive,0,1
0.215178571,0.488839286,postive,0.75,1
-0.388888889,0.833333333,negative,0.25,-1
0.248290598,0.522649573,postive,0.5,1
0.23,0.84,postive,0.5,1
0.513727679,0.609375,postive,1,1
0.2,0.633333333,postive,0.5,1
0.266666667,0.358974359,postive,0.25,1
0.248688811,0.542657343,postive,0.5,1
0.1,0.2,postive,0.25,1
-0.125,0.65,negative,0.25,-1
0.349848485,0.727272727,postive,0.5,1
0.038888889,0.558080808,postive,0.5,1
-0.133333333,0.648333333,negative,0.25,-1
0.038888889,0.474074074,postive,0.5,1
-0.098,0.588,negative,0.5,-1
-0.178784014,0.452721088,negative,0,-1
0.5,0.7,postive,0.75,1
0.4,0.5725,postive,1,1
0.5,0.51875,postive,0.25,1
0.125,0.2,postive,0,1
-0.090888278,0.394993895,negative,0.5,-1
0.008928571,0.428571429,postive,0.5,1
0.121428571,0.375595238,postive,0.5,1
-0.2125,0.625,negative,0.25,-1
0.172074916,0.623063973,postive,1,1
0.28961039,0.391883117,postive,0.5,1
-0.04047619,0.520238095,negative,0.5,-1
0.200444309,0.522011939,postive,0.5,1
0.095442177,0.397244898,postive,0.25,1
0.016666667,0.111111111,postive,0,1
0.666459517,0.55,postive,1,1
0.6375,0.825,postive,0.5,1
0.160345644,0.462263258,postive,1,1
0.14047619,0.400980392,postive,0.75,1
-0.066792929,0.28510101,negative,0,-1
0.201825397,0.499444444,postive,1,1
0.013492063,0.548412698,postive,0.75,1
-0.088888889,0.390740741,negative,0,-1
0.008333333,0.416666667,postive,0.25,1
0.05,0.477777778,postive,0.25,1
0.316767677,0.620012626,postive,0.75,1
0.05,0.3,postive,0.5,1
0.138095238,0.323809524,postive,0.5,1
0.35,0.666666667,postive,0.75,1
0.258035714,0.463809524,postive,1,1
0.339880952,0.454761905,postive,1,1
0.052619048,0.521428571,postive,0.5,1
0.25,0.584090909,postive,0.75,1
0.3625,0.6,postive,0.75,1
0.19520202,0.536237374,postive,0.5,1
0.181868132,0.338461538,postive,0.25,1
0.388802083,0.5925,postive,1,1
0.241666667,0.437962963,postive,0.5,1
-0.03,0.5675,negative,0.5,-1
-0.166666667,0.591666667,negative,0,-1
0,0.7,neutral,0.5,0
0.027678571,0.514285714,postive,0.75,1
0.263333333,0.42,postive,0.5,1
-0.07,0.34,negative,0,-1
0.070833333,0.5125,postive,0.5,1
0.188920455,0.702272727,postive,0,1
0.277083333,0.689583333,postive,0.75,1
0.093095238,0.46452381,postive,0.75,1
0.3875,0.85,postive,1,1
-0.104365079,0.598412698,negative,0.25,-1
0.215178571,0.583730159,postive,1,1
0.17,0.35,postive,0.5,1
-0.001666667,0.429411765,negative,0.25,-1
0.392857143,0.607142857,postive,0.75,1
-0.09,0.5675,negative,0.25,-1
0.285714286,0.457142857,postive,0,1
0.171428571,0.542857143,postive,0.25,1
-0.0775,0.34,negative,0.75,-1
0.183333333,0.352380952,postive,0.75,1
0.266666667,0.583333333,postive,0.5,1
0.051666667,0.673888889,postive,0.5,1
0.155877976,0.493055556,postive,0.75,1
0.082828283,0.502020202,postive,0,1
-0.053030303,0.431060606,negative,0.25,-1
-0.081481481,0.511111111,negative,0.75,-1
1.85E-17,0.294444444,postive,0.75,1
-0.28,0.671666667,negative,0,-1
-0.047222222,0.542989418,negative,0.25,-1
-0.195833333,0.320833333,negative,0,-1
0.057638889,0.444444444,postive,0.75,1
-0.05,0.411111111,negative,0,-1
0.1925,0.551666667,postive,0,1
0.083333333,0.38,postive,0.25,1
-0.225,0.9375,negative,0,-1
-0.164285714,0.652380952,negative,0,-1
-0.15,0.4,negative,0,-1
-0.018708791,0.386666667,negative,0,-1
0.083333333,0.366666667,postive,0,1
0.033333333,0.633333333,postive,0,1
-0.019253472,0.451284722,negative,0.5,-1
0.188333333,0.389259259,postive,0.75,1
-0.294444444,0.566666667,negative,0,-1
-0.09421875,0.61625,negative,0.25,-1
-0.07375,0.53,negative,0,-1
-0.021428571,0.464285714,negative,0.25,-1
0.15,0.337037037,postive,0.5,1
0.272727273,0.421153846,postive,0.5,1
0.157575758,0.483470696,postive,0,1
0.3775,0.585,postive,1,1
0.313763736,0.567710623,postive,0.5,1
0.491222222,0.660333333,postive,0.75,1
0.425,0.55,postive,0.75,1
0.330606061,0.654242424,postive,0.5,1
-0.26875,0.56875,negative,0.25,-1
0.353888889,0.695,postive,1,1
-0.02,0.52,negative,0,-1
0.088333333,0.436190476,postive,0.75,1
0.052604167,0.600520833,postive,0.75,1
-0.208333333,0.609375,negative,0,-1
-0.216666667,0.626190476,negative,0.25,-1
-0.3125,0.6375,negative,0.25,-1
0.2375,0.4625,postive,0.5,1
0.197435897,0.552564103,postive,0,1
0.084311295,0.391515152,postive,0.5,1
-0.1625,0.56,negative,0.25,-1
0.222,0.302,postive,0.25,1
0.1,0.175,postive,0.25,1
0.147407407,0.596666667,postive,0.5,1
0.213461538,0.599358974,postive,0.25,1
-0.1,0.2,negative,0.5,-1
0.142708333,0.492708333,postive,0.5,1
0.282,0.512666667,postive,1,1
0.273595238,0.423547619,postive,1,1
0.15,0.509333333,postive,0.5,1
0.416666667,0.533333333,postive,1,1
0,0.8,neutral,1,0
-0.023888889,0.479444444,negative,0.5,-1
-0.075,0.739285714,negative,0.25,-1
0.225,0.2,postive,0.75,1
0.114285714,0.582142857,postive,0.25,1
0.203846154,0.698461538,postive,0.5,1
0.283333333,0.608333333,postive,0.75,1
-0.421875,0.641666667,negative,0.25,-1
0.370595238,0.568452381,postive,0.75,1
-0.266666667,0.333333333,negative,0.25,-1
0.050671296,0.431203704,postive,0.25,1
0.65,0.875,postive,0.75,1
0.165467687,0.508384354,postive,0,1
0.157575758,0.628787879,postive,0.75,1
0.153958333,0.638541667,postive,0.75,1
0.465,0.453333333,postive,0.75,1
0.253333333,0.353333333,postive,1,1
0.005492424,0.613257576,postive,0.25,1
0.6,0.829166667,postive,1,1
0.036111111,0.447222222,postive,0.5,1
0.191666667,0.621428571,postive,0.25,1
-0.043518519,0.625925926,negative,0.5,-1
0.325238095,0.531190476,postive,0.25,1
0.090740741,0.485185185,postive,0.5,1
0.003030303,0.43469697,postive,0,1
0.021875,0.583333333,postive,0,1
0.401041667,0.492708333,postive,0.5,1
0.38,0.82,postive,0.5,1
0.510714286,0.560714286,postive,1,1
0.092410714,0.492857143,postive,0.5,1
0.112,0.532,postive,0.25,1
0.138304924,0.526515152,postive,0.25,1
0.27375,0.41,postive,0.5,1
0.191666667,0.436111111,postive,0.25,1
0.115909091,0.484848485,postive,0.5,1
0.160989011,0.486996337,postive,0.5,1
0.175208333,0.510833333,postive,0.25,1
0,0,neutral,1,0
-0.076666667,0.456666667,negative,0.25,-1
0.068571429,0.613571429,postive,0.25,1
0.151428571,0.417619048,postive,0.75,1
0.058333333,0.428472222,postive,0.5,1
0.1,0.478571429,postive,0,1
0.369895833,0.508229167,postive,0.75,1
0.075,0.611805556,postive,0.75,1
0.15787037,0.482407407,postive,0.5,1
-0.975,0.975,negative,0.25,-1
-0.021875,0.375,negative,1,-1
0.078551587,0.379960317,postive,0.75,1
0.483333333,0.595833333,postive,1,1
0.09875,0.450833333,postive,0.25,1
0.253055556,0.550648148,postive,0.75,1
0.208333333,0.808333333,postive,1,1
-0.124025974,0.626406926,negative,0.25,-1
0.271825397,0.423015873,postive,0.5,1
0.153030303,0.383333333,postive,0.75,1
0.063333333,0.563333333,postive,0.5,1
0.56,0.933333333,postive,0.5,1
1,0.75,postive,1,1
0.225198413,0.579365079,postive,1,1
0.078621212,0.539134199,postive,0.5,1
-0.18,0.402222222,negative,0,-1
0.152705628,0.536255411,postive,0,1
0,0.425,neutral,0,0
-0.058974359,0.503846154,negative,0,-1
0.005555556,0.478703704,postive,0.25,1
0.15,0.375,postive,0.25,1
0.093055556,0.403968254,postive,0.25,1
0.114558824,0.426666667,postive,0.5,1
0.244333333,0.486333333,postive,0.5,1
0.34,0.72,postive,0.5,1
0.32625,0.5475,postive,0.75,1
-0.18,0.81,negative,0.5,-1
0.028255208,0.454166667,postive,0,1
0.085833333,0.343333333,postive,0,1
-0.251111111,0.557777778,negative,0,-1
0.1875,0.483333333,postive,0.5,1
0.266517857,0.447103175,postive,0,1
-0.178911565,0.562585034,negative,0.25,-1
0.142708333,0.492708333,postive,0.5,1
0.096031746,0.447959184,postive,0.5,1
0.24530303,0.548333333,postive,0.75,1
0.327083333,0.472916667,postive,0.5,1
0.080952381,0.533333333,postive,1,1
0.2825,0.427916667,postive,0.75,1
0.361111111,0.388888889,postive,0.5,1
0.344444444,0.544444444,postive,0.75,1
0.025714286,0.462857143,postive,0,1
-0.134722222,0.536111111,negative,0.25,-1
-0.069444444,0.547222222,negative,0.25,-1
-0.031558248,0.446938776,negative,0,-1
-0.1625,0.65,negative,0.5,-1
-0.197777778,0.646666667,negative,0.25,-1
0.416666667,0.466666667,postive,0.25,1
0.355,0.657698413,postive,0,1
0,0,neutral,0,0
-0.189880952,0.524603175,negative,0,-1
-0.272222222,0.686111111,negative,0,-1
-0.038627451,0.548921569,negative,0,-1
0.358989448,0.432142857,postive,0,1
0.057482993,0.533673469,postive,0,1
-0.21,0.76,negative,0,-1
0.49,0.728641975,postive,1,1
0.092678571,0.565952381,postive,0.5,1
0.041466529,0.48394755,postive,0,1
-0.470833333,0.675595238,negative,0,-1
0.0468,0.3117,postive,0.75,1
0.615555556,0.727777778,postive,0.75,1
-0.36125,0.555833333,negative,0,-1
0.170833333,0.570833333,postive,1,1
0.238666667,0.448,postive,0.75,1
0.296428571,0.585714286,postive,0.25,1
0.065151515,0.542424242,postive,0.5,1
0.11,0.86,postive,1,1
0.135185185,0.437037037,postive,0.75,1
0.272888889,0.462666667,postive,0.25,1
0.053787879,0.467424242,postive,0.25,1
0.343095238,0.436666667,postive,0.75,1
0.247430556,0.351527778,postive,1,1
0.1,0.5,postive,0.5,1
-0.125,0.421296296,negative,0.25,-1
-0.061111111,0.45,negative,1,-1
0.095,0.68,postive,1,1
0.233333333,0.39047619,postive,1,1
0.477777778,0.502777778,postive,1,1
0.081517857,0.481443452,postive,0.25,1
-0.108888889,0.495555556,negative,0.25,-1
-0.015401786,0.507142857,negative,0.25,-1
0.102777778,0.532407407,postive,0,1
0.16,0.54,postive,0.5,1
0,0,neutral,0.75,0
0.175,0.441581633,postive,0.75,1
0.138095238,0.497619048,postive,0.25,1
0.552777778,0.759722222,postive,0.5,1
0.05952381,0.613095238,postive,0.5,1
0.8375,0.775,postive,0.75,1
0.19393424,0.617687075,postive,1,1
-0.09,0.49,negative,0.75,-1
-0.234375,0.5,negative,0,-1
-0.098076923,0.542307692,negative,0.25,-1
-0.216666667,0.833333333,negative,0.25,-1
0.55,0.720833333,postive,0.75,1
0.178125,0.45,postive,0.5,1
0.199910714,0.548928571,postive,0.5,1
0.322857143,0.484285714,postive,0.5,1
0.059126984,0.496825397,postive,0.25,1
-0.180555556,0.567857143,negative,0.25,-1
0.209722222,0.866666667,postive,0.25,1
-0.1,0.265,negative,0.5,-1
0.266666667,0.646666667,postive,0.5,1
0.401666667,0.681666667,postive,0,1
0.36,0.455,postive,0.5,1
0.172222222,0.351388889,postive,0.5,1
0.295454545,0.343939394,postive,0.75,1
0.383333333,0.627777778,postive,0.5,1
0.115625,0.53125,postive,0,1
0.011904762,0.447619048,postive,0,1
0.180519481,0.430519481,postive,0,1
0.001428571,0.557142857,postive,0.25,1
0,0,neutral,0,0
0.090625,0.6375,postive,0.25,1
0.8,0.75,postive,1,1
-0.142673993,0.736996337,negative,0,-1
-0.04,0.596666667,negative,0,-1
0.202884615,0.642307692,postive,0.25,1
-0.056818182,0.675757576,negative,0,-1
-0.483333333,0.594444444,negative,0.5,-1
0.275,0.75,postive,0.75,1
-0.186111111,0.697222222,negative,0.5,-1
-0.022321429,0.578571429,negative,0,-1
0.121929825,0.520175439,postive,0.25,1
-0.332291667,0.636944444,negative,0,-1
0.056818182,0.151515152,postive,0,1
0.25,0.475,postive,1,1
0.1,0.775,postive,0.75,1
0.209090909,0.583838384,postive,0.5,1
0.222222222,0.5125,postive,0.5,1
0.324076206,0.637105263,postive,0.75,1
0.520535714,0.825,postive,1,1
0.373717949,0.601282051,postive,1,1
0.053989899,0.550050505,postive,0.25,1
-0.003303872,0.644444444,negative,0,-1
-0.258823529,0.674836601,negative,0,-1
-0.148809524,0.367460317,negative,0,-1
0.005018939,0.423958333,postive,0,1
0.375,0.75,postive,0,1
0.222916667,0.575694444,postive,0,1
0.033333333,0.5,postive,0,1
-0.0125,0.440705128,negative,0,-1
0.4,0.6,postive,0.5,1
-0.019321419,0.425789951,negative,0.25,-1
0.075,0.472222222,postive,0.25,1
0.1625,0.672222222,postive,1,1
0.234527972,0.508682984,postive,0,1
0.17984127,0.539206349,postive,0.75,1
0.300909091,0.476363636,postive,1,1
0.472916667,0.564583333,postive,0.75,1
-0.111111111,0.472222222,negative,0.5,-1
0.135204082,0.46207483,postive,0.75,1
0.155522682,0.398619329,postive,0.75,1
0.49,0.64,postive,0.75,1
0.425,0.616666667,postive,0.75,1
0.274121094,0.425,postive,1,1
0.2,0.403846154,postive,0.5,1
0.295138889,0.54375,postive,0.75,1
0.230555556,0.597222222,postive,0.5,1
-0.1375,0.7875,negative,0,-1
0.187177778,0.552433333,postive,0.75,1
0.036721763,0.35322314,postive,0.75,1
0.0155,0.543452381,postive,0.25,1
0.019791667,0.354166667,postive,0,1
0.28219697,0.557878788,postive,1,1
-0.021428571,0.576190476,negative,0,-1
0.226785714,0.383928571,postive,1,1
0.214415584,0.594718615,postive,0,1
0.04891369,0.356354167,postive,0.25,1
0.193235931,0.596996753,postive,0.25,1
0.142333333,0.344666667,postive,0.25,1
0.244683442,0.611593615,postive,0.25,1
0.160881543,0.614049587,postive,0.75,1
-0.16540404,0.586616162,negative,1,-1
0.283333333,0.758333333,postive,1,1
0.44375,0.5125,postive,0.75,1
0.136363636,0.454545455,postive,0.25,1
0.511111111,0.533333333,postive,0.5,1
0.133333333,0.366666667,postive,0,1
0.13422619,0.541137566,postive,0.5,1
0.101623377,0.513744589,postive,0,1
0.02578125,0.571875,postive,0.5,1
0.166978022,0.401611722,postive,0.5,1
0.304166667,0.487777778,postive,0.75,1
0.288888889,0.522222222,postive,0.5,1
0.433333333,0.678174603,postive,0.75,1
0.157905983,0.409401709,postive,0.5,1
0.5390625,0.63125,postive,0.75,1
0.222916667,0.500520833,postive,0.75,1
0.004820937,0.610261708,postive,0.25,1
0.266666667,0.6,postive,0.25,1
0.016798419,0.516067194,postive,0,1
0.023703704,0.583240741,postive,0.5,1
0,0,neutral,0.75,0
0.206944444,0.615432099,postive,0.25,1
0.113888889,0.625,postive,0,1
0.19,0.655,postive,0.5,1
-0.45,0.333333333,negative,0,-1
-0.203333333,0.488888889,negative,0,-1
0.227254902,0.664901961,postive,0.25,1
0.480952381,0.633333333,postive,0.5,1
0.155833333,0.545416667,postive,0.75,1
0.330729167,0.504861111,postive,0.25,1
0.361111111,0.588888889,postive,1,1
0.394444444,0.535185185,postive,1,1
0.188278388,0.719871795,postive,0.75,1
0.205555556,0.288888889,postive,0.25,1
0.402083333,0.670833333,postive,1,1
0.326403509,0.609352548,postive,1,1
0.165,0.41,postive,1,1
0.345833333,0.690740741,postive,0.5,1
0.25,0.35,postive,0.5,1
-0.112760417,0.407291667,negative,0.25,-1
0.28,0.48,postive,1,1
-0.0975,0.47,negative,0.25,-1
-0.033928571,0.533730159,negative,0.5,-1
0.414285714,0.525,postive,1,1
0.28,0.64,postive,0.75,1
-0.039166667,0.746666667,negative,0.5,-1
0.126825397,0.387162698,postive,0.75,1
0.03961039,0.512012987,postive,0.25,1
0.4,0.8,postive,0,1
0.301282051,0.335897436,postive,1,1
0.110119048,0.401785714,postive,1,1
0.249125655,0.569036227,postive,1,1
-0.125,0.375,negative,1,-1
0.166666667,0.166666667,postive,1,1
0.603928571,0.649285714,postive,0.5,1
0.5,1,postive,0.75,1
0.49047619,0.552380952,postive,1,1
0.144444444,0.180270655,postive,0.5,1
0.159761905,0.55984127,postive,0.5,1
0.196062271,0.470238095,postive,1,1
0.358333333,0.513333333,postive,1,1
0.5,0.5,postive,1,1
0.1375,0.275,postive,0.5,1
0.070833333,0.433333333,postive,0.5,1
0.5,0.5625,postive,0.75,1
0.433333333,0.475,postive,1,1
0.40625,0.525,postive,1,1
0.322619048,0.583333333,postive,1,1
0.249166667,0.539166667,postive,0.75,1
0.083333333,0.35,postive,0.75,1
0.19,0.92,postive,0.75,1
0.12797619,0.342261905,postive,0,1
0.326190476,0.556349206,postive,1,1
0.375,1,postive,0.75,1
0.10530303,0.465909091,postive,0.25,1
-0.1,0.55,negative,0,-1
0.104761905,0.566666667,postive,0,1
0.186832612,0.530266955,postive,0.5,1
0.035753968,0.411865079,postive,0.75,1
0.128125,0.65,postive,1,1
0.322592593,0.65,postive,1,1
0.286666667,0.36,postive,0.5,1
0.09447619,0.545047619,postive,0.25,1
-0.066666667,0.3,negative,0.5,-1
0.05,0.141666667,postive,0.5,1
0.292592593,0.572222222,postive,0.75,1
0.333333333,0.4,postive,0.5,1
0.208333333,0.366666667,postive,0.75,1
0.208333333,0.483333333,postive,0.75,1
0.127797203,0.536888112,postive,1,1
-0.3,0.2,negative,0,-1
0.029487179,0.391575092,postive,0,1
0.119285714,0.48047619,postive,0.75,1
6.94E-18,0.691666667,postive,0.25,1
0.566666667,0.533333333,postive,0.5,1
0.004090909,0.464242424,postive,0.75,1
0.065972222,0.463194444,postive,0.75,1
0.413636364,0.595454545,postive,1,1
0.2525,0.395,postive,0.75,1
-0.0109375,0.52874504,negative,0.5,-1
-0.0725,0.494166667,negative,0.75,-1
0.252747253,0.63458486,postive,0.75,1
0.36,0.73,postive,0.5,1
-0.041666667,0.208333333,negative,0,-1
-0.2,0.1,negative,0.25,-1
0.208823529,0.468627451,postive,0.75,1
0.016666667,0.6,postive,0.75,1
0.169393939,0.45030303,postive,0.25,1
0,0,neutral,0.75,0
-0.05,0.766666667,negative,0,-1
0.040625,0.325,postive,0.5,1
0.55,0.5,postive,0,1
0.223333333,0.61,postive,0.75,1
0.466666667,0.816666667,postive,0.75,1
0.072685185,0.310648148,postive,0.5,1
0.216666667,0.589814815,postive,0,1
0.129375,0.401875,postive,0.5,1
-0.266666667,0.533333333,negative,0,-1
0,0.208333333,neutral,0.25,0
0.166666667,0.25,postive,0,1
0.141666667,0.425,postive,0.75,1
0.18125,0.381481481,postive,0.75,1
-0.019196429,0.391964286,negative,0,-1
